tenure,monthly_charges,total_charges,tech_support,contract_type,churn
51,73.76835217551005,3718.858606668959,0,1,1
3,20.471242552224115,52.78461428025013,0,1,0
42,27.238939826431036,1142.7285792462055,0,1,0
19,49.03682124860205,903.0391618195086,0,0,0
28,108.22350810207651,2993.2505157079645,0,1,1
45,34.70149548997786,1570.292325509524,0,0,0
71,91.08943304605417,6418.18436436446,0,0,0
63,117.33665661522873,7333.3393422257805,1,1,1
19,99.05675526911551,1797.356558540277,0,1,0
47,44.2945361687044,2105.860034670877,0,1,0
14,110.83652604130816,1568.773763485713,0,0,0
38,29.310715650839008,1097.5734195698906,0,0,0
53,66.81419418707358,3590.8638557033323,0,0,0
61,108.75419077264138,6584.065169265021,1,1,0
36,84.12657092568698,3047.6002586908257,0,0,0
40,61.36445647276988,2457.286426932569,0,1,1
30,49.28128667371688,1441.4045832778677,0,1,0
9,57.50994053183499,492.96234329668965,0,0,1
64,70.89417810092863,4508.75259945671,0,2,0
33,51.90439298728074,1725.4826670333366,1,2,0
52,116.89678620822997,6108.304326510736,0,2,1
14,113.30776530661451,1564.9890227168735,1,1,0
53,107.06714682143208,5638.953555330018,0,0,0
59,62.18298355226534,3675.657136009993,0,0,1
41,89.13017693352289,3571.749695899016,0,1,1
68,110.28293070359646,7500.957161166673,0,0,0
68,105.0429487678928,7221.009290442795,0,1,1
8,61.43270140202077,456.2634477055171,1,1,1
2,31.23860493222607,53.634451860704694,0,0,0
41,27.563036383454946,1181.312579186775,0,1,0
55,77.70640452257027,4311.585915795122,1,0,0
16,84.26279352109316,1351.2966504237331,0,0,0
62,104.98426045970241,6506.097722198378,1,2,0
48,49.251502034103105,2302.2942188685406,0,0,0
30,36.74704905500425,1126.9691126950174,0,1,0
12,57.900583317819944,627.6382491932691,0,0,1
35,55.35751236322751,1834.2536891069033,0,1,1
11,33.24689540178547,416.12100289213697,1,0,0
64,87.22826525131521,5601.958291003829,1,1,0
50,70.8691940729376,3587.4464883997734,0,2,1
21,92.11227561147663,1897.5323051442763,0,2,1
69,55.269112016973466,3836.886927479949,0,0,0
48,52.57022115777023,2501.417220641327,0,1,1
20,67.25758530438557,1328.7895734396238,0,2,0
67,107.7407345395147,7267.316920356963,0,0,1
44,24.02813067339803,1049.7481849694436,1,0,1
33,100.4832817296472,3281.129007473717,0,2,1
61,56.89876126577565,3402.5485161067368,1,1,1
9,105.46190257884777,967.1915920026531,0,0,1
68,100.22030088358565,6867.954268455166,1,0,0
35,54.87612473960884,1881.5079463838085,0,1,0
65,89.3876535321616,5844.646426325966,0,0,1
8,35.963275677344015,240.5672729820783,1,1,1
45,109.6281552163788,4970.732099901846,1,0,0
47,60.44910644519094,2842.753726157047,1,1,1
40,65.56256153552002,2635.8942700489597,0,1,1
54,90.57590510369849,4856.228358184105,1,1,1
46,102.0840236704851,4713.742632016657,0,1,0
47,43.63427433282096,2020.926531575853,0,0,0
15,86.13501398769954,1271.341535208746,0,0,0
19,59.19980438891485,1048.91490106199,1,0,1
26,56.87029240039613,1440.0199943677094,0,0,1
52,89.00258239406547,4601.859519345177,0,2,0
22,58.718327415593436,1307.4436787749923,0,1,0
21,54.610850016440764,1176.6106391241499,0,0,1
51,103.58884081262424,5252.634292622733,0,0,1
38,30.127612383100637,1136.6270436463774,0,0,1
20,87.58926228302107,1836.1045088834765,0,0,0
29,44.87253937906246,1307.859070147053,0,0,1
51,21.54982418261903,1072.1964110933754,1,0,0
4,36.6764268872692,62.72326953961219,0,0,1
55,80.66615297758678,4393.942288098811,0,0,1
71,90.91271914859374,6410.159578646297,0,1,1
28,22.105778355632005,717.855479977715,0,1,1
4,23.642544330172015,52.14730120603852,0,2,0
22,110.25421148429531,2428.144799071409,1,0,0
45,27.330581811371985,1248.4140594556832,0,2,1
67,109.41821586165713,7386.346708981973,0,1,0
66,42.81659137509058,2826.296242848942,0,0,0
34,94.00178001582128,3170.5447951578885,1,0,1
55,50.973324894601205,2774.706041624072,1,0,1
1,105.87520256091838,123.69420219490954,0,0,1
38,90.04548654243578,3387.511515735569,0,0,1
6,60.181345860169515,305.8790180240788,0,2,1
25,27.630245417407956,665.2309193436789,0,0,1
17,93.27001838708071,1519.3660955202392,0,0,1
61,81.68847559651815,5075.527840613637,0,0,0
12,20.291171783378875,273.32169690411536,0,1,1
6,20.941985597244532,206.69410575419556,1,2,1
27,100.8792973192694,2748.012829457298,0,2,0
8,45.939973880185384,443.7494425436113,1,0,1
65,83.61336677280656,5453.242073435222,0,0,1
57,65.42144197652475,3765.3312587116775,0,2,1
40,106.34300145217672,4147.034106760009,0,0,0
14,111.69611131024887,1518.0290784946746,0,1,1
35,119.6807712678854,4190.673383138787,0,2,0
48,35.368413580724685,1700.7432401142794,0,1,0
56,106.29640464754755,5948.779609329021,0,0,0
49,46.602137672880176,2306.154509825664,0,2,0
13,79.08158748955077,1052.770784260659,1,2,1
61,70.5772833869211,4348.470077456579,0,1,1
49,21.798813157238765,1101.5915207599064,0,0,1
46,113.27712799060947,5270.95225754691,0,2,1
62,27.832705514921845,1786.2394227964783,1,2,1
8,88.82189194077358,719.3083579699569,0,2,1
43,98.50068362082621,4339.611835123742,0,0,1
20,99.52878490476843,2058.5422248414493,0,1,0
39,33.54945189288448,1268.0810785992178,0,1,0
49,64.7569950507972,3192.7229240419274,0,0,0
64,102.94288704339799,6496.213863681691,0,1,0
62,50.26792103787547,3032.9011902641614,0,1,1
54,66.77486753746635,3580.8681305063947,0,2,1
9,47.27938926998458,381.74225699667386,0,2,1
37,66.35514178853242,2430.473098671987,0,0,1
49,108.783792259288,5346.830513824942,0,0,1
41,65.51242310327694,2747.273862526841,0,0,0
17,75.59120170743203,1343.6380258499998,1,2,0
21,60.39762833030836,1289.009881784874,0,0,0
51,66.01171832033255,3312.241663383854,0,1,0
59,21.51741990464217,1241.6583683089002,0,1,1
39,48.3745509960456,1918.466655116139,0,2,1
55,63.65817217418244,3459.8936445030167,0,0,0
41,83.37969759927289,3355.2217646919958,1,1,1
39,65.00519305538921,2559.8183854403874,0,2,0
13,53.7817043321564,696.7440244888079,0,1,1
64,58.809873534415715,3753.2859542122496,1,0,0
11,44.22933292004665,542.0127589031306,0,0,0
19,112.44942827740529,2190.979541453218,1,2,0
11,72.17432257909147,882.9734479069713,0,0,1
46,21.34094538721231,949.1128983114456,0,1,1
45,21.94462584195466,1008.9948419324642,0,1,1
1,117.29616349520415,118.24658702307173,0,2,1
40,42.145089137324504,1702.7193570802476,1,0,0
19,100.56082888143146,1853.9366899579525,1,1,0
61,25.82753015605745,1505.3556727977439,0,0,1
12,112.11627366945491,1343.3844772220189,1,0,1
61,107.44170036666785,6511.818092868033,0,0,0
33,77.10931624345147,2591.5178170614627,1,2,1
45,20.899865728325576,865.460089406721,1,2,0
69,45.78108740233375,3087.9849863987147,0,0,1
8,60.682264739846495,464.62499415632914,0,0,1
25,66.00641167475618,1573.256541572259,1,1,1
46,49.767875856237204,2373.122445991778,0,1,1
30,23.294786824552997,689.6977360397754,1,1,0
47,79.01274059265421,3683.4587725865467,0,2,0
49,72.41546676947559,3571.75607298562,0,2,1
47,48.30006354290777,2314.2954133177022,0,0,1
18,23.79759675696065,438.704686679506,0,0,0
66,119.45941872219402,7880.917061020203,0,1,0
68,68.19861868264059,4588.332424184354,0,2,1
33,95.60042417740772,3186.3594638005156,0,0,1
36,65.23140350513356,2419.165680694118,1,1,1
19,24.317029086294145,451.0375648962242,0,0,1
28,50.96007450855001,1384.4428112238493,1,2,0
40,52.01101410059012,2089.515352398639,0,1,1
15,103.8352904049016,1557.6618507735518,0,0,0
41,85.42299779998744,3441.525290670783,1,0,1
39,47.54299036394728,1829.042189233546,0,0,0
2,116.7739954659086,322.9722793307303,1,2,1
63,52.15418323978714,3218.335800751135,0,1,1
29,119.82340258287203,3440.3476572320674,0,1,1
66,119.61636931702633,7847.24470619755,1,0,0
51,39.12105177467418,1952.1586483988024,0,0,1
10,51.27411161884002,490.4672964804242,0,0,1
14,68.60441984846543,982.8809829515789,0,0,1
51,86.4100671147891,4472.341549385301,1,0,1
39,72.80474490037993,2849.5511308112327,1,0,0
28,116.94414691322568,3240.217022512142,0,0,0
3,92.39891642356915,354.19250656522365,1,1,1
70,41.20448493829744,2780.8857696306122,1,2,1
27,30.50975502136383,857.4372932174313,1,0,0
2,88.84012907093567,126.34232719043152,0,1,0
38,35.8452440180763,1359.5731138137146,0,0,1
3,98.76768403357542,324.4580484782626,1,1,1
16,51.103666726033694,737.3898621307151,0,2,1
40,52.68932630556065,2114.6557431349765,1,0,1
2,21.079839238951198,53.08353187357878,0,0,1
41,90.10112670950407,3767.263079197835,0,0,1
12,31.32697530646858,511.6811695387488,1,1,1
35,97.28805774635181,3327.4335308354357,1,1,1
65,69.18678219172068,4567.99852665347,0,0,1
55,98.4279814954569,5411.644970543142,0,0,1
45,78.39265391977412,3487.2408644332304,1,2,1
62,28.243327201899078,1769.5389450305013,1,0,1
49,96.56523367051831,4666.581880071081,0,0,1
25,26.979948489474975,612.3680805466729,0,2,0
23,67.87017205693323,1474.256025397885,1,0,0
24,37.23492141449633,920.9425644540734,0,2,1
38,95.2335177977885,3635.224267566928,1,2,0
28,111.15912278061266,3071.7362531041354,0,0,1
21,75.41261633582742,1659.8450337369584,0,1,1
54,72.71472942991805,3893.447604723835,0,1,1
18,96.3963196325618,1799.2832330933911,0,2,0
36,20.50788129757272,744.3877705642949,1,0,1
45,111.77586426351607,4996.095475707658,1,1,1
53,39.74488170911317,2100.7296604205862,0,2,1
30,118.41188838262373,3489.669524533902,1,2,0
60,93.62539479604622,5628.360355914987,0,2,1
32,97.42511477006711,3119.131176610333,1,1,1
67,85.62029803736066,5762.932341559019,0,2,1
67,67.16631827851603,4544.1009443148105,0,0,0
28,77.16276933611655,2166.3383302539237,0,1,1
44,24.640288601512566,1010.3566157276798,0,1,0
41,82.39595094320143,3424.852155294911,1,0,1
63,82.60981019870468,5205.151240857378,0,0,1
23,109.12007974018094,2415.058703470993,0,1,1
48,70.56563574302194,3402.6312558632853,0,0,1
32,27.714437408606102,906.1181957708096,0,0,0
57,50.61959204820812,2867.3927647013466,0,0,0
33,85.56294121143175,2813.6852171353917,0,2,0
24,43.92588627514639,1024.4580150336783,0,0,0
39,48.052782185540096,1894.864839211845,1,2,0
34,102.04690163608535,3476.594224876546,0,0,0
56,78.4319731762709,4346.7790628566145,0,1,0
28,70.85274317735725,2064.7753379054157,1,1,1
37,51.845196680580436,1884.9821237151782,1,1,1
7,93.09280359330333,516.3237022623802,1,2,1
68,48.77184344900293,3292.9516427192425,0,1,1
37,93.70635176441752,3518.6818936852646,0,1,1
56,27.0101480267442,1502.2416876701784,1,0,0
65,106.45413415820836,6837.779731379329,0,1,0
65,69.95664633759327,4495.777439751069,0,0,1
47,63.850801669897,2946.938357696456,0,0,1
20,81.10234115419246,1593.2825108295513,0,2,1
19,82.41920728962705,1552.8796896799056,1,2,0
29,33.203517688999554,987.5947434276846,0,0,1
60,95.62335898162132,5743.823474145341,1,2,1
18,47.592829795006296,865.4911254137194,0,1,0
35,110.4961880169914,3956.334236882748,1,0,1
43,101.78506634148324,4419.799319699526,0,0,1
11,54.62660415347485,639.5328788700884,0,2,1
49,100.77392932007145,4847.264439378609,0,1,1
38,55.63904992999042,2076.6936174651037,1,0,1
64,30.094768163604062,1846.2139626819162,1,1,1
69,116.1888238725708,7978.576206815103,0,1,0
8,85.260201521544,721.8249478067576,0,1,0
34,65.60995266625918,2211.096962956931,1,1,0
48,59.77733515310396,2922.9341671069865,1,1,0
56,52.470533425826396,2973.00663194942,0,1,0
65,118.14475954291294,7681.932008957942,1,2,0
31,33.474726513090744,1092.5188423768288,0,2,1
4,51.48050589205683,274.14282405671815,0,1,1
50,68.54976402826635,3450.2075649346066,0,2,1
69,67.79995450543115,4689.695216555856,1,2,0
30,67.13664844078434,2045.7678936872783,0,0,0
59,37.57838158303818,2146.795179030632,0,2,1
67,34.49325271095006,2305.1693584498507,1,0,1
45,45.47675863286201,2045.2546129929708,0,0,1
4,111.4526153802056,427.3732459779942,1,1,1
26,31.305296783451013,774.4629266331585,1,1,1
27,95.74251033733248,2634.950040189776,1,1,1
46,95.75483931333713,4413.225517990704,0,1,1
64,100.97704038972623,6475.580121552099,0,0,1
51,108.66154889893555,5612.967997409044,1,2,1
50,46.30361775389303,2305.414469931808,0,0,1
6,42.45594692688964,235.2967194007977,0,2,0
59,66.55056665274797,3994.5480887340923,1,0,1
15,46.50891687520361,623.0967841422774,0,1,1
30,93.43099889831075,2805.4895229483172,1,0,0
42,83.59395767414335,3474.06410064115,0,1,1
37,107.49876880526514,3992.088401735902,0,0,1
42,28.273830348707158,1216.0991213817726,0,0,0
35,111.50833333580748,3934.171203367464,0,0,1
6,49.334862667008956,347.3211300969776,0,1,1
68,69.0694345926984,4684.095185962948,1,2,1
18,63.86114359396437,1139.9895205844946,0,0,0
29,96.03116511044239,2811.2338989204177,0,1,1
59,62.033330943184254,3704.341610313177,1,1,0
47,114.35531456494094,5309.684593695307,0,0,0
17,110.25338826385754,1890.013659219562,0,0,1
22,107.21611519695065,2338.9923180615056,1,0,0
68,27.125833264822788,1848.9142905271676,0,0,1
69,105.42580615539394,7256.546192057795,1,0,0
37,98.16354454432106,3595.9138178252647,1,0,0
49,30.351294700613103,1436.2872771888808,1,0,1
13,30.74143254362219,392.0874223185742,1,2,0
34,30.11638115175412,1041.8772487474348,0,2,0
53,21.133259320448754,1089.9123539800976,1,1,1
51,74.86343051945835,3877.5255548357195,1,1,1
3,117.33942914360433,474.9408045808838,0,0,1
42,63.868470289979356,2703.13200822833,0,0,0
32,74.07575018873564,2368.3622298122064,1,0,1
51,116.79697967699555,5911.03282650554,0,1,1
46,45.51822287742307,2112.3411567798603,1,2,1
21,105.8470252598263,2296.6463171247674,0,0,1
44,74.63904672117361,3381.542026236506,0,0,1
11,76.94765146630107,916.2319560536463,0,1,1
68,54.31738572072835,3735.7477104248333,0,2,1
1,76.15843609669082,96.668104599049,0,0,1
63,27.31425094782839,1668.3644081691693,0,0,1
24,96.46435726141122,2310.158496882362,0,2,1
13,48.46877615442717,619.3001831339969,1,0,0
11,108.76083294939549,1191.7089606729878,0,1,1
51,56.785069460745845,2860.067931856698,1,2,1
17,34.28241104868826,620.6940862495192,0,2,1
24,89.58815743684849,2136.422538814011,0,0,1
19,36.45781447135029,674.9469545984805,0,0,0
37,95.36805155429904,3492.8165762985113,0,0,1
8,116.81122364061166,946.1047885386117,0,1,1
28,97.95528687952617,2817.5867589295226,0,1,1
5,22.244924843132466,110.71420938513543,0,2,1
17,79.98857880527747,1373.8928671130313,0,1,0
36,89.54106709697243,3320.241443643011,0,1,0
19,102.54583257962852,2008.5429459755064,1,0,1
64,25.600230893900015,1667.8020180872109,0,0,0
11,68.01078279522864,775.4034990603869,1,0,1
54,73.53708726383942,3940.849416857683,0,0,0
45,36.91248626441781,1626.018409454671,0,2,1
47,52.24498097106496,2462.5845132903046,0,1,0
12,64.02217262561652,776.6047767653127,0,0,1
21,103.32096879578015,2127.252101259741,1,0,0
11,112.94075660702069,1277.5131558745995,0,0,0
5,82.8422828917673,400.34652003398054,0,0,1
56,59.494518602146215,3388.0590785058316,0,2,0
20,45.40310177989859,905.2916100085043,0,2,0
41,118.21351844361504,4839.558244686423,1,0,1
46,118.30199980763584,5395.02216867595,0,1,1
12,112.49769482350348,1308.5793511261102,0,0,1
70,98.56691498778193,6965.572267398615,0,0,1
17,52.57795437456183,907.273411717,0,1,1
19,101.70004834976307,1951.7660376716303,0,0,1
26,60.87930172711726,1662.8941927492049,0,0,1
48,52.677309815504515,2462.6314401271047,0,0,1
52,94.48653584662796,4946.8626498767235,1,0,0
70,27.96539276204229,1878.1829501083027,0,0,0
55,24.856272329566167,1345.2123810234707,0,0,0
33,64.79536971811856,2080.992849462486,0,0,1
62,64.56388008221619,4045.8900923940137,0,1,1
23,109.5644153063835,2425.4952344438393,1,0,1
15,32.61530962878168,477.72541886408544,0,0,0
27,32.32839274524128,814.9280944615957,1,0,1
64,34.74526004749012,2180.956224409167,0,2,0
51,22.97362612946026,1136.6193743930946,0,0,0
53,27.17317378149084,1506.1334372939461,0,2,1
51,85.9869866829039,4368.574848326522,0,0,0
47,63.15843291175092,3054.8126316530384,0,2,0
4,96.36030670880136,482.27054317753215,0,0,1
7,119.25977185816602,940.5025964383398,0,0,0
35,85.90346810990013,3003.683037798897,1,1,1
48,25.045557062012374,1212.704595945162,1,1,1
45,30.45628647543415,1389.4306735376756,0,1,1
19,108.10040848147078,2035.5333697199064,0,0,0
63,72.74959445582616,4604.442963659146,0,0,0
38,102.483715939574,3847.621395346979,1,1,1
67,105.6612336224926,6985.528864567122,0,2,0
59,112.76745414995192,6688.986524818244,0,2,0
69,114.98292054863657,7916.332852620098,0,1,0
13,75.48257965033062,932.438943552355,0,0,1
47,54.10201722560339,2500.283494469897,1,0,0
61,116.18648743479986,7163.131824561061,1,2,1
31,74.74064060012253,2340.1654981499037,0,2,0
22,26.425272295461106,505.2406313769601,0,2,0
43,84.2776550059865,3564.5898446280266,0,1,0
67,78.76847503950108,5262.893847355722,0,2,0
54,109.5792872894706,5941.101981548513,0,2,1
10,85.31871891578125,813.4586202391699,0,1,1
42,54.905242446155135,2297.3728489962496,1,1,1
64,116.62257257058204,7469.572203928759,1,0,0
21,100.16194859820335,2110.1643410174042,0,1,1
66,83.04176183813544,5360.999470366976,0,2,0
41,49.292520340312294,2032.0754025429574,0,0,1
24,57.354029631429555,1289.8537290072918,1,1,1
35,86.99699240966567,3030.5748102632506,1,0,1
56,27.198081846332173,1498.0218310491769,0,2,1
30,45.66805916502635,1316.1051299907813,1,1,1
57,91.3900933396598,5251.39368056067,1,2,1
47,68.0018509844621,3139.8882032748807,0,1,1
35,60.23935648144301,2082.230632381132,0,0,1
19,35.14576224004145,711.706191210947,0,0,0
8,64.18490344777325,485.904207282703,0,1,1
26,97.06919707602339,2485.8736244423367,0,0,0
71,46.4012846071893,3281.0834349078086,0,1,0
30,20.53985421836774,643.2207525795872,0,0,1
7,86.85049011509828,680.2688110453983,1,2,1
67,117.26266044325526,7809.7921698012115,0,0,1
65,80.68265635885828,5201.618565052484,0,2,1
36,31.992185892713014,1137.9019218913418,0,1,1
25,52.07330923446731,1313.3397634250414,0,0,1
37,106.76416147202234,3911.7616412649586,0,1,1
1,43.25680742568286,77.68497581999058,0,2,0
15,80.7695903497608,1165.679967673784,0,1,1
37,60.267120825399786,2134.840741064994,1,0,0
13,40.7843721419649,556.7856019038276,1,2,0
8,101.34068935646796,843.1049885090559,1,0,1
5,94.28312764656903,523.6481700144831,0,0,1
60,86.15910659592654,5069.951405897737,0,1,1
1,43.63365902687512,10.352906450732384,0,0,0
36,29.785700271645005,1059.732301369283,1,1,1
35,77.61593298259662,2804.405563061776,0,1,0
66,75.36778335394334,4966.313631611307,1,1,0
63,38.838500933487296,2379.4997244084266,0,0,0
23,25.624669431517248,604.2044201626362,1,1,1
9,28.070845419398598,318.11042006439305,1,1,0
34,119.27709865127338,4110.253301291336,0,1,1
46,98.35838947428837,4552.5758240336545,1,2,1
4,112.19874759651726,461.9266087414773,0,0,1
30,39.50547222363633,1071.7765512365452,1,1,0
3,116.0568536323435,349.4538836497161,1,1,0
14,34.26543514731621,488.62310518901376,1,1,1
60,70.9081828566471,4246.495487686272,0,1,1
45,102.9695684417064,4668.985574251256,0,0,1
34,54.98033545115794,1860.5315152007354,1,0,0
45,62.48285331769005,2793.3002390459123,1,1,1
61,32.818511029909786,2053.8790589071095,0,0,1
16,32.29218799989727,495.9955723095722,0,0,1
66,81.95682247786596,5412.382987146109,0,1,0
40,87.55323686200568,3547.006038464321,1,2,1
17,97.73325140821933,1610.9318363770674,1,0,1
34,75.66820526817536,2516.7596625098936,0,2,1
16,84.5759292261306,1421.1118754006322,0,0,1
60,21.351727169972005,1251.4680300139999,0,1,1
66,36.21707271371881,2424.9484206897464,0,1,0
66,118.49147660169047,7731.671404119557,1,0,0
13,27.599350631583178,233.6389785551479,0,2,1
56,87.8788222260245,4939.425547574635,0,0,0
31,37.608263303171626,1159.4801298088466,1,0,1
34,91.6718585767642,3135.524763693185,0,1,0
39,90.59904029619935,3627.0980116822666,0,1,0
67,43.41990597880902,2847.2666095845852,1,2,1
8,46.96343992192042,377.61691408768485,0,0,1
55,85.47707136020883,4775.112229090614,1,0,1
27,59.00860387802136,1538.582799031744,0,0,0
53,39.45479696999113,2061.8678876208883,1,1,0
39,93.16795987874818,3545.186175071099,0,1,1
65,35.41475243363342,2413.851371144601,0,2,1
17,105.56436641449466,1684.3672037380186,0,1,0
30,71.46695240518275,2183.9378572876544,1,2,1
53,30.57006038793007,1554.2232025212847,1,2,1
13,89.40723335309843,1109.7494219703449,0,0,1
21,71.91630395745405,1563.440079967696,0,0,0
19,49.80575717948095,909.1838647954158,0,0,1
53,62.25393802238548,3332.048093747784,0,0,0
19,49.83377435874988,1015.8432920084972,1,1,0
57,46.3025835742784,2649.2821130164866,0,0,1
25,36.360842084371214,953.4853445699886,1,0,1
31,56.276713313747585,1748.611772506309,1,0,0
55,45.09872063160707,2486.779939002316,0,0,0
23,88.34344870539171,2000.1528654320978,1,0,0
32,88.38767411633063,2924.8485434062363,0,0,1
62,70.18402425556384,4388.551728550724,0,0,0
10,97.79445274703211,1004.0347911929548,1,0,1
54,104.13397190060482,5661.749220536641,0,2,1
52,77.97664574342731,4020.9210619024034,0,0,1
20,81.89351627634338,1684.41891981949,1,2,0
32,48.28859097863652,1623.0289503909644,0,1,1
14,109.48692007055197,1463.7819999027058,0,0,0
50,22.420604442252984,1148.1083621895668,1,1,1
28,54.86024694428457,1539.2264179316576,0,0,1
53,92.1800421549856,4859.582987395462,1,0,0
24,28.008950967116125,617.5520236885272,0,1,1
22,38.31695274282926,895.5689434916426,0,2,0
30,78.92857278628512,2378.2566667348015,1,2,1
63,75.9993671463558,4777.603630045304,0,1,0
4,93.8928296130955,402.69042412737315,1,0,1
59,101.26126390881718,5968.040531244257,1,0,1
8,32.857957851166915,227.66007672198137,1,1,1
12,21.838098977524204,268.50479012756796,0,2,1
31,88.96385196589061,2756.4791127635162,0,0,0
34,50.139179576635925,1616.0227080297032,1,2,0
49,82.59839139179536,4015.8428484591755,0,0,0
57,35.05445880622247,1934.8844018946272,0,1,1
26,66.90400466659628,1656.9340075737182,0,2,1
18,70.4424746063437,1291.3495115603175,0,2,0
38,78.50778163732161,2949.857355726726,0,1,0
50,71.31700163305644,3617.920396428778,1,0,1
8,69.5690770228714,465.1228003657741,0,0,1
41,53.27341539838555,2169.3223345921465,0,0,0
6,27.118023631808622,131.91182632702964,1,1,1
69,28.95201967968423,1918.7911241880433,0,1,1
44,63.377827440715365,2788.8787590005495,1,1,1
64,55.5793127820993,3482.5427907394587,0,0,1
29,71.61348046744978,2087.926725537158,1,0,0
28,50.4838169256267,1449.5848118812203,0,1,1
11,88.79100914553243,990.0787594170946,1,2,1
65,106.39548220095105,6935.400517860612,0,0,0
19,49.886318878686765,999.4018039487487,0,2,0
9,39.29840079390286,352.3474370887738,0,0,1
27,31.618057425408914,812.3861683417813,1,1,0
34,81.62540405708125,2744.816162682956,0,2,1
44,64.38559911405693,2803.5976552835937,1,0,0
68,38.801571719628896,2586.339941857585,0,0,1
15,85.31367332918553,1318.9156651099008,0,0,1
51,34.84831830052844,1803.6093747611192,0,0,1
13,75.43007058479526,897.3407558482965,1,1,0
49,72.71483816252646,3521.71084682303,1,0,1
70,93.42278011860833,6484.995340558509,1,0,1
56,25.510963994066675,1444.4812839554043,1,1,1
51,108.78729318513304,5601.977427997952,0,1,0
37,90.29917261468195,3363.4786879103217,1,0,0
17,41.61259983487622,672.3545741105626,0,1,0
58,38.34053486097397,2207.802106819562,1,1,1
29,63.16602141437834,1762.1720581885568,0,0,1
33,101.75653295445969,3292.1574616580774,1,1,1
60,104.29499931391071,6300.002444580877,0,2,1
55,72.0456092139383,4034.7141169231695,0,0,0
10,106.08108626867374,1025.072436246259,0,1,1
47,20.544370919169058,967.9913742075723,0,2,1
23,23.51746315315966,576.9278405227357,0,2,0
21,111.18215936367427,2251.633236545217,1,1,1
13,97.53319298859161,1215.4971782699113,1,1,1
33,65.07060582503857,2247.011766488502,0,1,0
24,95.36101314779872,2240.778490652699,0,1,1
11,115.56394617234216,1253.1116924248058,0,0,1
17,97.20895238812851,1622.405472578383,1,0,1
68,104.2371333818322,6988.386102070091,0,0,1
47,96.06065813900618,4518.987059458512,0,0,0
25,36.82110924335416,919.2651498689106,0,0,1
21,103.35741096457367,2179.5481909770533,0,0,1
12,39.510882002421,469.90180616165117,0,2,0
37,109.2611328044147,4019.668866713934,0,2,1
42,65.8649898081076,2740.4659619229164,0,1,1
17,87.69767523110285,1465.8516774707505,0,2,1
48,69.72408478806435,3297.3215838847423,0,2,0
28,29.399092941660204,781.4843717471203,0,2,1
41,49.07223076206651,1963.365777258209,0,0,1
47,118.3731853997006,5592.210238480689,0,0,1
18,116.07147516698174,2104.5916815285723,0,1,1
71,52.04868976555473,3696.8136657634777,1,0,0
13,119.62968042452258,1652.2991060617894,0,2,1
13,104.55511954968996,1312.9317886487481,1,0,1
31,81.09594994322546,2569.913289002654,0,0,1
2,24.01246202610095,35.02341532781333,0,0,0
16,110.14468295383796,1770.1731615084204,0,1,1
9,75.74292792643197,715.2431629109269,0,1,1
38,106.84761512027696,4036.332547685927,0,1,1
54,103.44291199057423,5533.082355582327,1,0,0
56,103.3006215201086,5740.2460135748315,1,1,0
45,89.8173860714905,3936.4681823653946,0,1,0
34,49.141513867604864,1701.1512793646298,0,1,1
9,53.616025774451984,511.68121330307383,0,0,1
8,50.84692125826864,485.9578978707683,0,0,1
7,22.00459995325647,174.77864512623077,1,0,1
36,78.25689092148112,2850.0093105446385,0,1,0
18,89.88336704460329,1613.8232890093914,1,0,1
3,105.38659935252035,339.40375909836325,0,0,1
28,34.01654333827304,1006.942860154641,0,0,0
70,74.41831489768018,5218.3556536805445,0,1,1
44,20.800814067378287,889.1742410727071,0,1,0
21,29.509364771072946,608.6853484644558,0,1,1
28,25.421174420599307,749.3860639384557,0,1,1
54,92.54780340154869,4973.018213369838,0,0,1
54,28.105956387760315,1562.1749612476146,0,0,1
65,91.645298155879,6052.374273716669,0,0,1
21,44.962470441058336,989.2849860038153,0,0,1
13,107.77129606969395,1438.3836440664586,1,2,0
57,101.31499883638142,5792.336546726616,1,1,1
49,115.78302174752766,5634.524591449746,0,1,0
54,108.37620154580318,5808.935785171551,0,0,0
10,113.33294191163472,1089.4482996088727,0,0,0
53,105.87423965133077,5639.0713049629585,1,0,1
44,89.33819006148553,3911.40721834101,0,1,1
47,37.025915212543595,1738.768395393614,0,0,0
53,47.170751885409295,2520.982671459336,0,0,0
46,41.27269661302731,1856.5229797863276,1,1,1
13,80.35857876582057,1019.5653339742678,0,2,0
37,70.36199379736013,2619.5379105837865,0,0,1
24,106.70799971584236,2546.4492997247503,0,0,0
2,115.26728664990756,220.66202172193533,0,0,1
14,60.485988961814435,795.1710946505659,1,1,0
10,70.63505532808124,697.1549774133757,0,0,1
35,117.15163568041392,4182.91574770788,1,1,1
25,47.62389416231436,1168.2797287978115,0,1,1
3,99.23907753588136,240.36669185543994,0,0,0
17,42.52399023352463,770.8146418504889,1,0,1
12,88.14601154252719,1083.9198851024078,0,0,1
54,45.36156276385641,2460.1553113741265,0,0,0
24,108.37333888313869,2535.0280349037034,0,0,0
29,76.14779437366768,2149.4553526764594,1,1,1
43,38.59336408743846,1582.6487132700026,0,1,0
25,42.4369175698486,1082.4995143037374,1,0,1
60,69.38491957081003,4214.088620673688,0,1,1
65,116.16020255748788,7573.676546575319,1,0,0
28,96.96421638836544,2812.4931787600653,0,1,0
