satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left
0.4778467565080712,0.40638272151936705,5,183,5,0,0,0
0.36570711258335875,0.928991833900475,5,302,6,0,0,0
0.7440213886466776,0.8797490208152958,7,151,4,1,0,1
0.8129517407332106,0.8309203745214315,4,288,5,0,0,1
0.8436517051470005,0.88200064991387,6,262,6,0,0,1
0.7930272489035393,0.8603015427690155,3,138,4,0,0,0
0.7213850319752149,0.8531238232325882,3,215,10,0,0,1
0.2737111207790627,0.9979987590683435,5,273,5,0,0,1
0.7584853515329083,0.8264410555926534,4,154,4,0,0,0
0.34724024361740724,0.6400124474520037,2,277,10,0,0,1
0.749635770819692,0.7694290539327963,7,180,4,0,0,0
0.18807661276355217,0.3950528226761115,7,241,8,0,0,1
0.4807143766546197,0.3300768733830494,4,140,3,0,0,0
0.4537164667998864,0.4964868179246468,7,300,8,0,0,0
0.13303103486672768,0.6330720541873136,3,135,5,1,0,1
0.8956176349396305,0.428126528064827,4,112,6,0,0,1
0.7088320985213131,0.8429266274544358,2,195,3,0,0,0
0.8004316897274782,0.9321323022081964,5,98,4,0,0,0
0.6991488959867725,0.44830174352693875,5,308,5,1,0,0
0.4087001441006547,0.8230150554247053,3,178,7,0,1,1
0.5561144883257733,0.48313494987937217,4,101,5,0,1,0
0.21587075104117365,0.5430679278010705,2,184,2,0,0,1
0.24545557033666757,0.4835829856509175,2,102,5,0,0,0
0.39166172421436807,0.44825128423584276,4,272,5,0,0,0
0.679316315371171,0.49534343958918503,7,112,7,0,0,1
0.6396352692198254,0.5542704935262776,3,158,4,1,0,0
0.7977341359512277,0.43199239547783513,5,180,7,1,0,0
0.5789414419938571,0.9035789284930491,6,123,7,0,0,0
0.7081038316546082,0.3367925629535127,4,267,3,0,0,1
0.13949540394531046,0.7677244505395957,5,228,2,1,0,1
0.939968113227706,0.6221614882666162,4,308,5,0,0,0
0.8615683503500523,0.6803415352356392,7,306,3,0,0,1
0.9429531822133399,0.9289821667850773,5,189,4,0,0,0
0.2562625310670046,0.4275150195546078,4,224,5,0,0,0
0.2313760036609876,0.48283355476414913,7,224,7,0,0,1
0.5862196856617456,0.5844234866066405,6,200,10,0,0,0
0.8548466691567647,0.4620573432935959,4,166,4,1,0,0
0.7645402871158601,0.8574389301827541,4,249,7,0,0,0
0.33276299731464476,0.42137751606675683,7,211,7,0,0,1
0.5277243290001957,0.6990904907146909,5,266,4,0,0,0
0.3118238274544448,0.3359211872068583,5,192,9,1,1,0
0.6078071987182201,0.3584939764655581,7,181,2,0,0,0
0.6107790720787185,0.3083027920570576,3,277,6,0,0,1
0.1748079228677502,0.7150413683280596,5,188,6,0,1,1
0.6695349988570395,0.6818096977659877,7,223,7,0,0,1
0.18732727629631607,0.6442650841073463,2,160,9,0,0,1
0.125114086357389,0.5095949595016824,5,126,2,0,0,0
0.8696165772114841,0.6710367040109355,4,98,10,0,0,0
0.32360244162158674,0.6416040471223244,4,160,9,0,0,1
0.5185902735446853,0.7559511949299957,4,235,2,0,0,1
0.9441648148712549,0.5307728172801806,6,130,6,0,0,0
0.6628720982012267,0.46157742714243033,4,208,4,0,0,1
0.43534525745299246,0.8082571118151809,6,190,4,0,0,1
0.8666573883116325,0.7883625805508183,2,185,8,0,0,0
0.2931171373965975,0.40769454898389124,5,253,2,0,0,1
0.5394361502138423,0.8071614790550163,4,160,6,0,0,1
0.6091648709160143,0.7610175616213113,2,236,4,1,0,1
0.6272437179105159,0.9343141837340982,7,136,3,0,0,0
0.11575888483650838,0.796857442454088,7,199,6,0,0,1
0.4392707223249974,0.9640608094185033,6,272,7,0,0,1
0.5634035160613404,0.8270947831055042,3,170,7,0,0,0
0.5120624850498888,0.35670548516586764,3,304,7,0,0,1
0.83974866421917,0.879141079980998,7,259,9,0,0,0
0.7506470147654872,0.4674927541378265,4,241,7,0,0,1
0.938946870967738,0.7837966251164786,6,308,10,0,0,1
0.301402711327485,0.6663137938638478,3,195,6,0,0,0
0.24059502761807045,0.8937095652485909,7,114,9,0,0,0
0.28289711324965694,0.36948789735872045,6,291,7,0,0,1
0.6907401202635405,0.769972257798961,4,291,6,0,0,0
0.32651568863125985,0.5352855261685944,3,237,7,0,0,1
0.6981123705561473,0.5084190342817944,5,178,4,0,0,1
0.7150167318228527,0.4287736254673544,2,176,4,0,0,0
0.1731937096809517,0.5545183780716443,6,282,2,0,0,1
0.7660093827206118,0.30230110527225273,5,156,3,0,0,0
0.38256800474319885,0.8393641470706905,2,265,3,0,0,0
0.2990083697722361,0.6377937064893602,5,195,9,0,0,0
0.33293075031131847,0.818595378866805,7,205,9,0,0,1
0.9066671116115337,0.5087350858293916,7,298,8,0,0,0
0.6445961759579858,0.7961595948366893,7,113,5,0,0,1
0.684741828848107,0.7689286199999754,7,231,4,0,0,1
0.2954113242098605,0.8651650163349343,3,198,3,0,0,0
0.4239667918257555,0.49105119786207146,2,240,6,0,0,1
0.8294347196840736,0.9796211484954966,4,185,10,1,0,0
0.4061577070531792,0.6682520830324862,7,219,9,0,0,0
0.8313855933473417,0.5220142181801046,4,178,4,1,0,0
0.2799863336143915,0.6222421183265979,4,162,6,0,0,0
0.7591380443879899,0.936883098260813,7,131,2,0,0,0
0.20512988734097787,0.7226373630517497,2,202,10,0,0,1
0.8401468322853245,0.7512929479438589,4,162,10,0,0,0
0.7054408123804193,0.9035879093120263,6,167,4,0,1,0
0.9615860193187405,0.38356143570101436,6,105,6,0,1,0
0.1265699065035655,0.5235182942902333,5,303,7,0,0,0
0.21867135981017644,0.8281948303609599,5,199,2,0,0,1
0.12454715637571273,0.8113199472263055,4,199,5,1,0,1
0.11507524488380658,0.9902346436057723,3,168,6,0,0,1
0.8614474921608125,0.5989389965425385,6,269,4,0,0,1
0.6682825628996526,0.3448599593319071,6,100,7,0,0,1
0.6793875531152549,0.7659929194708578,5,262,7,0,0,0
0.43851491275560484,0.7939373881113663,6,100,10,0,0,0
0.14796813314522594,0.7370371119447027,2,224,6,0,0,1
0.48806849043503786,0.6991570468906978,7,195,9,0,0,1
0.24163038805300743,0.49453038095866264,4,285,10,1,0,1
0.9411357170021801,0.5293225475436376,7,166,3,0,0,0
0.890690491118341,0.9603307320927941,2,201,7,0,0,0
0.3708272633396813,0.7621750410705243,3,114,4,0,0,0
0.11559480750241738,0.5871449603931724,2,169,10,1,0,1
0.1188330868062137,0.8116212202857718,3,296,6,0,0,1
0.5759549212245114,0.6335766829518428,7,176,5,0,0,1
0.8408393512374939,0.6692171712003475,2,236,3,1,0,0
0.4080902798656445,0.9371555407503942,2,219,10,0,0,1
0.6917006015027427,0.903528285101654,7,257,4,0,1,0
0.8721843540462803,0.4168548115333751,6,119,8,0,0,0
0.6726005270199455,0.7553647067576745,6,299,7,0,0,0
0.1055166988994322,0.9558909960646853,5,106,10,0,0,1
0.5960266189955448,0.8828384449702174,5,308,5,0,0,0
0.2573646016654992,0.5639898903200617,2,181,8,0,0,0
0.8200574665675143,0.6477556448342512,2,186,5,0,0,0
0.4711351836037144,0.8251188526540236,5,137,4,0,0,1
0.49527958613864775,0.9455989146182002,4,215,2,0,0,1
0.37351840644571077,0.7120602297503129,5,113,6,1,0,0
0.30659985085809854,0.5379615267036124,4,164,4,0,0,0
0.24395902313026277,0.6318870121056785,3,166,9,0,1,0
0.4669081419200596,0.9075722524820768,5,178,3,0,0,0
0.5838243513796374,0.6869412212869244,3,244,10,1,0,1
0.9108455860104281,0.5886226242570342,6,189,5,0,0,0
0.4617516339540021,0.6131827727372551,2,221,4,1,0,0
0.3895779447575931,0.43600780974475684,6,268,6,0,0,1
0.8363573201408474,0.7769263099141308,5,206,4,0,0,0
0.7265726711331624,0.5528525171036668,4,153,10,1,0,0
0.20330578346965905,0.5345758715020077,5,194,7,0,0,1
0.736599345423299,0.8656071110648893,2,129,3,1,0,0
0.956081881549803,0.7044703261810645,6,296,5,0,0,1
0.547487664563423,0.6830024566785811,4,198,9,0,0,0
0.5415271711720165,0.4356546382541566,4,115,6,1,0,0
0.7512173060426699,0.8459568892175042,7,133,6,0,0,1
0.2798712982549177,0.9262327632239389,7,164,2,0,0,0
0.43030361027565733,0.6376664916708737,5,134,4,0,0,0
0.38522912871946446,0.9666079023459708,7,143,2,0,0,0
0.9962949103049819,0.6837734224907104,4,298,6,0,0,0
0.24545638991901036,0.4458553030582598,2,298,3,0,0,0
0.2565589721746808,0.3274931561710088,5,280,5,0,0,1
0.5148161144142436,0.8025766324602746,3,265,7,0,0,0
0.34688070858886905,0.5865484780994972,5,151,9,0,0,1
0.883609611859262,0.9042197083974386,2,251,7,0,1,0
0.49282859558926473,0.825110665191854,4,272,3,0,0,0
0.7164073235609967,0.4705972209872254,7,117,6,0,0,1
0.8363825567678066,0.5116090462569062,7,285,9,0,0,0
0.3448413702496812,0.36085783756736534,4,280,7,0,0,1
0.759463810124093,0.8036736744201078,6,189,4,0,0,0
0.4591874527150587,0.8730478775761048,6,191,3,0,0,1
0.329067471835888,0.6364976697480353,7,136,8,0,0,1
0.901097934532014,0.7313850317167683,5,243,7,0,0,1
0.6085312980664109,0.43568707832078885,4,223,6,1,1,0
0.5466984635524522,0.9763495205364727,2,137,10,0,0,0
0.2625427016068886,0.5225448830579317,4,225,6,0,0,0
0.9114765588027965,0.8167100764057231,5,262,5,0,0,1
0.6740577608215578,0.6879778728247139,3,189,6,0,0,1
0.9528612955521069,0.7052310321387998,3,232,10,0,0,0
0.1398946246078911,0.9838270645578491,4,149,3,0,0,1
0.20496220123642472,0.9726758113571281,7,110,7,0,0,1
0.889618656021904,0.4829419776249025,4,307,9,0,0,1
0.5065877481083928,0.7462521151131147,3,158,2,0,0,0
0.5202802169674368,0.4232778314589391,3,209,4,0,0,0
0.30095302724833795,0.8288968393545035,3,192,2,1,0,1
0.5395848142664065,0.7190829667075715,6,225,3,0,0,0
0.49467070346187725,0.9452468982813655,5,292,6,0,0,1
0.7487715142951162,0.7826018389475897,2,271,6,0,0,0
0.6719359978636279,0.6385442954608105,5,105,4,0,0,0
0.819086684486267,0.5047317037600711,5,246,7,0,0,0
0.804791445167033,0.4148434275979366,4,157,7,0,0,0
0.4793658888456651,0.4781152929784203,4,163,4,0,0,1
0.371335708225352,0.8721871514767809,2,232,4,0,0,0
0.3941140057836733,0.9547438241779342,6,164,4,0,0,0
0.9909466130189276,0.894640424599966,5,189,10,0,0,0
0.4683088977496431,0.8766596607918777,2,253,7,0,0,0
0.7799197657824752,0.5205485182443024,2,179,4,0,0,0
0.1744678810812439,0.7477328458049654,7,265,6,0,0,1
0.4866085286315682,0.6961730621851037,2,268,5,0,1,0
0.39598457961374267,0.8532354474044304,3,232,8,1,0,1
0.24419192352728034,0.7675305923207321,5,100,10,0,0,1
0.12148618268946183,0.31372857128294823,4,299,5,1,0,0
0.32675374051421857,0.7298162706780258,6,182,8,1,0,0
0.8139894858217215,0.3465292364536404,3,253,3,0,0,1
0.36774256162557484,0.7608384921885569,6,120,4,0,0,1
0.8857157718313968,0.5306501221777136,4,199,10,0,0,1
0.6209629193318342,0.8269052660479437,2,115,4,0,0,0
0.824262121155785,0.7438819833040193,5,305,7,0,0,1
0.9994263329732053,0.6863783271454624,6,180,6,0,0,1
0.6765069079306456,0.8797057363526926,7,301,7,0,0,1
0.40679164693604697,0.6385196147837311,6,248,6,0,0,1
0.37902199927174374,0.9237033580437881,2,129,9,0,0,0
0.9754188791774991,0.8872569035581206,6,206,10,0,0,0
0.7431107460212544,0.3403866634952504,3,238,5,0,0,1
0.5522526604899157,0.9264210676132723,3,119,4,0,0,1
0.2926685467012573,0.7344835640168126,6,254,6,0,0,1
0.5409060239176777,0.9755141029845564,5,155,3,1,0,1
0.7859259298070197,0.8121584396811536,7,201,6,0,1,0
0.977245088976741,0.8517827157360536,4,171,6,0,0,0
0.7055288360967729,0.6770433162893037,6,107,5,0,0,0
0.1221721873182344,0.9753972677400489,6,263,8,0,0,1
0.5186567275728144,0.7927517467295694,6,270,3,0,0,0
0.8449094921983694,0.5934964134722317,5,143,4,1,0,1
0.5594657099224046,0.34829884317389215,5,191,2,1,0,1
0.409696671588894,0.9845194557406352,6,298,8,0,0,1
0.874994439980762,0.9172702513589321,5,262,10,0,0,1
0.6198326971192761,0.7456024072563578,2,129,10,0,0,1
0.5539521253826797,0.6863320051053838,2,150,7,0,0,0
0.5376589762913008,0.7265623593377852,6,274,7,0,0,1
0.7133446482488984,0.9125958333050257,5,133,5,0,0,0
0.5097544845372103,0.9468089751199922,2,164,2,0,0,0
0.6104078488959733,0.5038134048182087,3,104,8,0,0,0
0.3596639379768757,0.5126788259817237,6,235,10,0,0,0
0.25467882799803265,0.33413087087417037,6,124,8,0,0,0
0.8380479616498192,0.9932488690810968,2,268,3,0,0,1
0.3872778022287684,0.9756865574322877,6,222,9,0,0,1
0.2130981332413306,0.8503661544024774,2,211,3,0,0,1
0.2658358286338398,0.6103563018156126,5,135,4,1,0,0
0.47139580612883814,0.6989272422934971,5,302,6,0,0,0
0.35688419676700867,0.841904357466082,6,225,7,1,0,0
0.7255744549522896,0.45509939572725044,2,106,2,0,0,0
0.4149107877275867,0.45298393789626823,4,125,8,0,0,1
0.6272650190104376,0.6932613948426639,6,196,3,0,0,0
0.2503995093585628,0.774424407665222,6,122,8,0,0,0
0.22292662784913445,0.6577434695897915,4,254,8,0,0,0
0.9156796612372708,0.5111945075950304,4,167,2,0,1,1
0.8781275656430073,0.5723155412769727,6,127,6,0,0,0
0.9079607670140516,0.7111190249939501,5,146,9,0,0,1
0.5440878491525895,0.3416083950729989,4,154,8,0,0,1
0.16339335098344765,0.9836457728992909,3,254,2,0,0,0
0.37916847250055363,0.9800737800314034,5,203,10,0,0,0
0.8932617948358336,0.8901004869365756,2,272,9,0,0,1
0.48025375495480527,0.5563445025724146,2,120,3,0,0,0
0.39418063974384,0.767358591665511,3,298,2,0,0,1
0.3659471920468296,0.7500929444934286,4,231,10,0,0,1
0.5944991280921285,0.5861517024468252,4,282,3,0,0,0
0.5070494896117539,0.9167011771225175,7,216,4,0,0,0
0.43740065170352593,0.686947945133046,4,209,8,0,0,0
0.4807392022467667,0.3264453643693629,3,298,5,0,0,0
0.33999822891381004,0.5086410199516564,5,210,7,0,0,0
0.2726405483731793,0.8206090051852437,2,97,4,0,0,0
0.281663496859242,0.8980884759856065,6,278,6,1,0,1
0.13450997075674295,0.728487175061263,4,295,3,1,0,0
0.9510435227011735,0.7606159718472167,6,247,2,0,0,1
0.9608535829329453,0.8487977783457517,4,205,10,0,0,0
0.19259732750576852,0.5962457842803512,3,111,10,0,0,1
0.1664317048459304,0.39697588316964,6,123,10,0,0,1
0.47463994978531576,0.5057929995682058,4,141,6,0,1,1
0.7875500576586764,0.643713982744277,4,293,3,1,0,0
0.843432372221769,0.7967373300679781,7,206,9,0,0,1
0.11925072864279551,0.5587377791831424,5,149,7,1,0,0
0.35497213966729413,0.465518450821124,2,209,8,0,0,1
0.5817756199714867,0.5948475774967867,2,251,6,0,0,1
0.221586060614625,0.8642923709156982,3,236,10,0,1,0
0.9729908630740753,0.7386424677475085,6,165,2,0,0,0
0.32616533242248835,0.6337598591186244,3,119,5,0,0,1
0.5782350932649583,0.4902598126060234,5,125,4,0,0,0
0.1986883565572307,0.4836850851324104,6,278,9,0,0,0
0.4050153976949117,0.46962923649801025,6,285,10,0,0,0
0.21080013143959558,0.715568812349868,2,241,3,0,0,0
0.9206621476308602,0.38608245037340716,6,125,3,0,0,0
0.9548754221248533,0.8650040259431302,7,281,8,0,0,0
0.5871884824164908,0.6361000178534189,6,250,4,0,0,1
0.41486322732571324,0.9723349274051734,5,219,7,0,0,1
0.39114243228008205,0.4701630881216624,5,233,4,0,0,0
0.9313103399663581,0.7739195287678942,6,127,7,0,0,1
0.6574043712974718,0.5639808544760418,6,113,10,0,0,0
0.4686332889702919,0.986827227574149,3,131,4,0,0,0
0.7943932590930579,0.740947312509957,4,274,4,0,0,0
0.5817606177255852,0.7812218711597524,4,304,10,0,0,1
0.29617494227890123,0.3990330363517338,2,308,9,0,0,1
0.31464184740478396,0.5541291688749336,2,103,5,0,0,1
0.3476830472702287,0.8001543758106697,3,292,8,0,0,1
0.11440683514661681,0.5322484742665538,7,130,6,0,0,0
0.330232156011075,0.8431365736727479,6,291,4,1,0,1
0.6501976004894696,0.8124964317183814,6,307,3,0,0,1
0.7780461135294107,0.36692325346121535,4,265,5,0,0,1
0.20208752435708527,0.3857172241224612,2,253,5,0,0,1
0.9750210529566837,0.38745973204464773,7,111,8,1,0,0
0.539874694629722,0.3226615814053556,7,238,3,0,0,0
0.15601786146722624,0.529066292308793,5,197,6,0,0,0
0.9459786943044263,0.7752801807619287,3,169,10,0,0,1
0.3445053761377947,0.6491265212685543,2,127,9,0,0,1
0.37874138435111415,0.3941877987491338,5,295,2,1,1,0
0.5134113850415354,0.6871702612324504,5,280,4,0,0,1
0.39193506670047307,0.9321991113710759,7,232,4,0,0,1
0.2599103085119844,0.32768822951228166,3,145,10,1,0,0
0.21441592315032315,0.5949654038355225,4,213,2,0,0,1
0.5587165391050004,0.42036359934537404,6,220,7,0,0,0
0.1634770623280669,0.3250531748930847,3,211,10,0,0,1
0.7388507501066034,0.33074537914685387,7,158,4,0,0,1
0.4076976430238848,0.6719397293745775,5,304,5,0,0,0
0.9933617519788362,0.6661851728036674,3,182,3,0,0,0
0.1565680593957612,0.4983888625877062,5,180,5,0,0,0
0.1437145828081169,0.7679193203476162,2,234,9,1,0,0
0.3266281334926122,0.4932905666878949,3,174,9,1,0,1
0.41645000415691513,0.5278594839152736,5,184,2,1,0,0
0.8319220052523415,0.30136154253624287,2,162,3,0,0,0
0.8467064653061163,0.38398496016349154,7,180,9,0,0,1
0.7512273101261645,0.5866370990037428,3,229,3,0,0,1
0.8431544643332164,0.625865347661392,5,99,10,0,0,0
0.7555086004411785,0.4336692039497968,5,270,8,0,0,1
0.885703155560058,0.8484348215953001,3,296,7,0,0,0
0.5180618827629727,0.6804257743105118,4,303,4,0,0,1
0.34879435394244246,0.7875229116430407,5,172,9,0,0,1
0.6665124855605044,0.5239833819156604,4,129,6,0,0,0
0.42811205884050096,0.7007296925164789,5,214,6,0,0,0
0.160878865242892,0.4401337273511189,3,229,5,1,0,1
0.870252504171655,0.56353661330454,6,153,3,0,1,0
0.8506863247298359,0.7045800041006974,2,136,7,0,0,0
0.5466814601462707,0.4955241190313874,4,250,3,0,0,1
0.5194144973950835,0.45806045239027643,6,218,6,0,0,0
0.206980580131716,0.6579551299383014,2,181,7,0,0,1
0.21330779438094521,0.7382553793364315,7,301,9,0,0,0
0.8179827200153674,0.8374551684421963,7,189,10,0,0,0
0.8686089339856782,0.8416955553105345,5,176,2,0,0,1
0.10511337058584425,0.4292832165415078,3,112,10,0,0,0
0.8055112901975132,0.34368232558227846,5,223,10,1,0,1
0.5823731580335133,0.7302866314972937,6,306,2,0,1,0
0.49361613595376963,0.9649358572853735,2,229,5,0,0,0
0.5279435269875267,0.9477507118799913,2,178,6,0,0,0
0.7417446509810215,0.8383950240706579,7,297,10,0,1,0
0.10215119111006309,0.45589199326542107,3,233,7,1,0,1
0.15642328196545374,0.46036651747047197,6,246,7,0,0,0
0.8572016761671847,0.6908386040674082,4,143,2,0,0,0
0.997885979462944,0.47611001834362227,5,144,9,0,0,0
0.3174262906793216,0.7555259861305015,6,268,5,1,0,0
0.4601056936940976,0.8797769375924591,3,274,6,0,0,1
0.7317530128414396,0.5033339499310266,3,223,10,0,0,0
0.6983053024004999,0.9303808881648685,7,186,2,0,0,0
0.8053601174015045,0.6004643483634609,4,237,8,0,0,1
0.9227095254739922,0.6064505263788063,4,147,9,1,0,1
0.3376630997186239,0.7650568679490029,7,205,5,1,0,0
0.5743679562244662,0.8650598830333165,7,156,7,0,0,1
0.22644458977739707,0.801372145009891,6,187,8,0,0,1
0.9732801348879623,0.6751987745540111,5,241,4,1,0,1
0.7816597330689049,0.8843401136166495,2,106,3,0,0,0
0.2686158062317239,0.9621703660528786,2,187,4,0,0,1
0.7658678283950396,0.9515485780216777,7,240,10,0,0,0
0.8189503988352498,0.5126621025285167,6,258,8,0,0,1
0.22280370263898097,0.5697474743905648,5,228,3,0,0,0
0.5493075002225203,0.8407895770473379,7,298,5,0,0,1
0.8404637910114923,0.7880040937152791,7,233,9,0,0,1
0.41245338454735925,0.7863052919666407,2,113,6,0,1,0
0.14542744471576177,0.8539967030384212,4,138,4,0,0,0
0.4096730867251721,0.7936983149604488,7,218,6,1,0,0
0.8037814168264701,0.49322399054582855,3,161,7,1,0,0
0.1903595104296129,0.6955933745233822,5,191,2,0,0,0
0.37922279857135754,0.5381213187410171,6,115,7,0,0,1
0.8682250608361646,0.5094837968318109,4,157,9,1,0,0
0.24574178879660138,0.5175385258687857,3,156,5,0,0,1
0.4497867925602055,0.5791297617279965,5,259,10,0,0,1
0.5987665706273181,0.5959383855083844,3,100,2,0,1,0
0.2601452993962341,0.5011061070920668,6,272,3,1,0,1
0.7305887174644418,0.750501216448669,6,287,6,0,0,0
0.8031762113788499,0.8386518577309612,5,128,8,0,0,1
0.6711253459907336,0.6897956275935773,3,222,6,1,0,1
0.8756268952225337,0.7624632174199335,5,256,8,0,0,0
0.21763104837421277,0.45103240208967904,6,306,8,0,0,1
0.10296548560814624,0.7818321992700397,5,131,8,0,0,1
0.34024626075251546,0.9947502922879656,6,254,10,0,0,0
0.856031981038838,0.5460753054402754,4,246,4,0,0,0
0.21427581350286212,0.43825511421589586,7,241,3,0,0,0
0.7874581807343446,0.5040311799350802,3,174,7,1,0,0
0.9363705697749621,0.4571829258325098,6,178,5,0,0,0
0.6046949131278432,0.7013087797826953,6,183,8,1,0,0
0.894735396393011,0.9619838685403517,7,194,2,0,0,0
0.3232940888453627,0.3386042438262622,4,200,8,1,0,1
0.7505396041664385,0.8817781448931341,4,222,2,1,0,0
0.8021196684437598,0.5529892332934965,5,137,3,0,0,1
0.5387452293240221,0.5462699335601165,7,296,9,0,0,1
0.6424777181323136,0.5610021262991461,6,223,8,0,0,1
0.18000527526718818,0.7257893408982095,3,216,10,0,0,1
0.34870298753199147,0.4068013329646109,3,131,3,0,0,0
0.16911494956977385,0.9429977786774835,3,263,7,0,0,1
0.3154968566139834,0.568496774181612,4,126,2,0,0,1
0.9033146278735958,0.8028433794438989,2,197,4,0,1,0
0.1277613039753639,0.9869178474005871,5,212,3,0,0,0
0.5471472030970764,0.7265434609280482,2,243,6,0,0,1
0.5703993913745453,0.8821888611562627,3,250,7,0,0,0
0.35719523987447066,0.4523572337812174,7,278,5,0,0,1
0.803461076275981,0.37566454242114367,5,118,10,0,0,1
0.6305894132433024,0.5741400890398092,5,113,4,0,0,0
0.2757204669578591,0.5394550706948077,3,171,6,0,0,0
0.5240677017175309,0.38075743367500614,3,263,8,1,0,1
0.12103159423209763,0.6520414903186142,3,254,4,0,0,1
0.1161160358412983,0.8357973728037038,4,284,8,0,0,1
0.7613974815329766,0.4543642582327282,4,96,5,0,1,0
0.2550375811999137,0.5524219759432027,2,143,6,0,0,0
0.9716339091037561,0.3257908722240716,7,223,6,0,1,0
0.42238929007582315,0.6251778608697934,6,137,10,0,0,1
0.7288444705705661,0.9619361285266173,7,121,5,1,0,0
0.5162284044314508,0.4154305426790129,3,298,3,0,0,1
0.4685160245171056,0.3799118413571277,2,139,7,0,0,0
0.7011421145601512,0.38934321325709725,6,223,7,0,0,1
0.6634515122233003,0.6721675795551627,4,108,4,0,0,0
0.8891769067167253,0.5553349305822941,7,266,9,0,0,1
0.17597920942256323,0.8087369022440096,5,118,3,0,0,1
0.5558992848935421,0.8811390777538406,6,96,3,0,0,1
0.6469165271270737,0.34479879254394263,6,257,10,0,0,0
0.6848654732363416,0.982482827747803,6,285,10,0,0,0
0.6629320522310316,0.6817729395442362,3,167,2,0,0,1
0.4310593906402921,0.7913779844072981,7,246,3,0,0,0
0.12796938162588867,0.9278657031697339,2,221,3,0,0,1
0.7421467637911822,0.4985401087933084,6,213,4,0,0,0
0.139455482411418,0.6203364222718416,4,166,9,0,1,1
0.5236429626497009,0.9420239232072602,2,132,3,0,0,1
0.7472108793299599,0.5253782190616133,3,260,9,0,0,0
0.3461604367848782,0.9690484230146919,5,307,10,0,1,0
0.1250205183553555,0.747598746019962,6,162,6,0,0,0
0.18344843273286426,0.755065012578801,6,153,4,0,0,1
0.22519547549025512,0.36373989518013383,7,108,8,1,0,1
0.6985882531125415,0.5686086587451908,7,158,6,0,0,0
0.6881774750513577,0.47292184634354484,3,161,7,0,0,1
0.9805582519964278,0.6406013377160114,5,268,8,0,0,1
0.39149000340333884,0.8352225163154778,7,108,3,0,0,1
0.21823369634215845,0.8112642575530522,7,212,7,0,0,1
0.25527833695004976,0.7948905591813576,6,113,5,0,0,0
0.12894703829962106,0.4781808355755267,6,129,9,0,0,0
0.841490457734956,0.7901974571653834,6,306,5,0,0,0
0.16853974926482268,0.6342450740167329,5,286,7,0,0,1
0.9042940780379215,0.6422951760738604,6,142,10,0,0,1
0.14359355490783582,0.7351721896149898,4,136,9,0,0,1
0.8319806891124494,0.3979669016996665,7,250,10,0,0,0
0.2761799945993831,0.951952200117419,5,234,3,0,0,1
0.12077481154904947,0.7346736305752894,4,138,8,0,0,1
0.7313907345393731,0.5505044117224872,7,143,7,0,0,1
0.1023850449699546,0.7047834310595267,6,309,7,0,0,1
0.36790286263447125,0.773761565914729,4,191,3,0,0,1
0.15138343441425706,0.9039339497733732,4,253,3,0,0,1
0.2092301059301631,0.6592601487195386,3,160,9,0,0,0
0.21286940721460468,0.7810172588334305,5,223,8,0,0,1
0.7508713073242292,0.5159897580394038,3,139,9,0,0,0
0.9749392728039623,0.5710312549219778,6,257,4,0,0,0
0.3201280214771881,0.35395468676758124,3,99,6,0,0,0
0.45901557465255793,0.7569536170958236,4,195,8,0,0,0
0.43695080554485755,0.7596775529112358,2,105,5,1,0,1
0.3311174734561587,0.3434934070708144,3,119,2,0,1,0
0.7414333966834269,0.5798463538399081,5,110,6,0,0,0
0.3441812088719012,0.3673574546571542,6,137,5,0,0,1
0.5629731529059696,0.6947173461482916,2,258,9,0,0,1
0.21677524633888512,0.5452829090674254,4,264,2,0,0,0
0.8631667407551368,0.8396230627585568,6,182,7,0,1,0
0.7186354051891553,0.5926316426278401,4,218,8,0,1,1
0.5848827429917285,0.9959805888670488,4,193,8,0,0,0
0.6526769277543186,0.7967664621505786,4,199,5,0,0,0
0.30193279866555006,0.48098724107600777,4,266,5,1,0,1
0.859650251875914,0.38384362058707094,3,248,3,0,1,0
0.2101682987331816,0.807809646066538,3,231,5,0,0,1
0.8930371776333137,0.5301532968120357,5,227,2,1,0,0
0.6518261327477848,0.3513861661811304,7,296,3,0,0,1
0.9463337608132274,0.7041524406859581,5,103,4,1,0,0
0.3593467227047412,0.37204584917914063,7,218,5,0,0,1
0.9418431630457688,0.4744826393298683,5,218,8,0,0,0
0.6744762360724014,0.6284515674613771,2,289,7,0,0,0
0.10898947630174399,0.8433022204670344,5,283,9,0,0,0
0.1926019868284517,0.5936461177352128,7,207,3,1,0,1
0.6335808110245679,0.5112219438424408,3,282,4,0,0,1
0.18557198330429842,0.43199267122721896,6,177,3,0,0,0
0.773089035466182,0.5630474179202218,5,170,10,0,0,0
0.7047741542471566,0.326243166785545,3,296,10,0,0,0
0.2686074578803932,0.5579752868045296,4,130,6,0,0,1
0.6732330178379217,0.48808399932132274,2,227,4,0,0,0
0.610047712406286,0.3798474820050609,3,185,4,0,0,1
0.3217009790273492,0.4164350122273068,2,177,5,0,0,1
0.7368068227635902,0.9509150803093736,3,164,5,0,0,1
0.3261764661347507,0.5568415964313344,6,266,10,0,0,1
0.8782549479004791,0.7910447843147216,7,246,7,0,0,0
